;Symbol;model;number_correct_entries;number_entries;percent_correct_entries;simulate_entry;simulate_return;simulate_variation;first_entry;last_entry
67;ALICE-USD;Xv_pb_20N_30d;6;33;0,18181818181818182;3300;3158,889111414727;-0,042760875328870664;2024-01-02;2024-07-03
68;ALICE-USD;Xv_pb_10N_15d;23;54;0,42592592592592593;5400;5189,506971937813;-0,0389801903818864;2024-01-24;2024-07-08
69;ALICE-USD;Xv_pb_10P_30d;20;80;0,25;8000;7345,489326210793;-0,08181383422365093;2024-01-01;2024-06-18
70;ALPHA-USD;Xv_pb_20N_30d;1;1;1,0;100;58,293473472725;-0,41706526527275;2024-04-09;2024-04-09
71;ALPHA-USD;lr_pb_10N_30d;5;6;0,8333333333333334;600;511,5447179176312;-0,14742547013728133;2024-01-01;2024-01-06
72;ALPHA-USD;Xv_pb_10N_15d;9;39;0,23076923076923078;3900;3849,0096008152927;-0,013074461329412118;2024-01-21;2024-06-17
73;ALPHA-USD;Xv_pb_10P_30d;4;17;0,23529411764705882;1700;1775,6704114150448;0,044512006714732225;2024-01-01;2024-04-11
74;ALPINE-USD;Xv_pb_20N_30d;5;15;0,3333333333333333;1500;1345,019928215494;-0,10332004785633732;2024-01-27;2024-04-24
75;ALPINE-USD;Xv_pb_10N_30d;0;8;0,0;800;866,6608820555746;0,08332610256946822;2024-01-01;2024-01-09
76;ALPINE-USD;Xv_pb_10N_15d;7;40;0,175;4000;3877,9058149048606;-0,030523546273784858;2024-02-23;2024-07-08
77;ALPINE-USD;Xv_pb_15N_30d;0;1;0,0;100;109,64918481983507;0,09649184819835072;2024-01-17;2024-01-17
78;ALPINE-USD;Xv_pb_10P_30d;16;57;0,2807017543859649;5700;5751,587500759729;0,009050438729776974;2024-01-01;2024-04-13
79;AMB-USD;lr_pb_10N_30d;0;1;0,0;100;176,56648933879836;0,7656648933879836;2024-02-10;2024-02-10
80;AMB-USD;Xv_pb_10N_15d;7;26;0,2692307692307692;2600;2386,094057809631;-0,08227151622706498;2024-03-15;2024-05-08
81;AMB-USD;Xv_pb_10P_30d;18;22;0,8181818181818182;2200;2828,4047973161487;0,28563854423461305;2024-02-11;2024-04-11
82;AMP-USD;Xv_pb_20N_30d;0;2;0,0;200;184,64288676656764;-0,07678556616716178;2024-06-16;2024-06-17
83;AMP-USD;lr_pb_10N_30d;5;13;0,38461538461538464;1300;1831,1479099960675;0,40857531538159036;2024-01-19;2024-03-17
84;AMP-USD;Xv_pb_10N_15d;17;31;0,5483870967741935;3100;2772,01750313569;-0,10580080544010005;2024-02-22;2024-07-08
85;AMP-USD;Xv_pb_10P_30d;10;25;0,4;2500;3922,4170349415635;0,5689668139766254;2024-01-01;2024-04-11
86;AMPL-USD;Xv_pb_20N_30d;1;12;0,08333333333333333;1200;1377,9052817781876;0,148254401481823;2024-01-02;2024-06-11
87;AMPL-USD;Xv_pb_10N_30d;0;1;0,0;100;130,40920110210718;0,30409201102107175;2024-02-07;2024-02-07
88;AMPL-USD;lr_pb_10N_30d;0;1;0,0;100;129,37016970334443;0,2937016970334443;2024-02-10;2024-02-10
89;AMPL-USD;Xv_pb_10N_15d;16;39;0,41025641025641024;3900;3678,324690404488;-0,05683982297320817;2024-01-21;2024-07-08
90;AMPL-USD;Xv_pb_10P_30d;11;41;0,2682926829268293;4100;3915,51709320717;-0,044995830925080464;2024-02-12;2024-06-11
91;ANKR-USD;Xv_pb_20N_30d;1;4;0,25;400;361,805228857412;-0,09548692785647006;2024-01-02;2024-06-17
92;ANKR-USD;Xv_pb_10N_15d;12;35;0,34285714285714286;3500;3881,4760102443265;0,10899314578409329;2024-01-22;2024-07-08
93;ANKR-USD;Xv_pb_10P_30d;2;15;0,13333333333333333;1500;1445,3134784908373;-0,03645768100610849;2024-01-01;2024-04-11
94;APE-USD;Xv_pb_20N_30d;1;8;0,125;800;741,3131697457266;-0,07335853781784181;2024-01-01;2024-04-15
95;APE-USD;Xv_pb_10N_30d;0;1;0,0;100;99,04028336134739;-0,009597166386526084;2024-01-11;2024-01-11
96;APE-USD;Xv_pb_10N_15d;17;50;0,34;5000;4704,747713000278;-0,05905045739994439;2024-01-21;2024-06-24
97;APE-USD;Xv_pb_10P_30d;7;46;0,15217391304347827;4600;3844,0569059901577;-0,16433545521953094;2024-01-01;2024-04-06
98;API3-USD;Xv_pb_20N_30d;24;73;0,3287671232876712;7300;9049,908324279908;0,23971346907943944;2024-01-01;2024-06-22
99;API3-USD;Xv_pb_10N_30d;1;1;1,0;100;83,28796577267151;-0,16712034227328487;2024-05-25;2024-05-25
100;API3-USD;lr_pb_10N_30d;0;5;0,0;500;693,5874917504339;0,3871749835008677;2024-01-19;2024-02-10
101;API3-USD;Xv_pb_10N_15d;21;66;0,3181818181818182;6600;6379,063986601772;-0,033475153545186084;2024-01-19;2024-07-10
102;API3-USD;Xv_pb_15N_30d;3;6;0,5;600;510,86472653845783;-0,14855878910257028;2024-02-27;2024-03-12
103;API3-USD;Xv_pb_10P_30d;16;47;0,3404255319148936;4700;5223,087862177462;0,11129528982499187;2024-01-01;2024-06-16
104;AR-USD;Xv_pb_20N_30d;24;128;0,1875;12800;16096,618275033134;0,25754830273696355;2024-01-01;2024-07-10
105;AR-USD;lr_pb_10N_30d;0;1;0,0;100;141,3470657042595;0,41347065704259506;2024-02-28;2024-02-28
106;AR-USD;Xv_pb_10N_15d;13;48;0,2708333333333333;4800;5527,706108447246;0,15160543925984296;2024-02-22;2024-07-08
107;AR-USD;Xv_pb_15N_30d;20;33;0,6060606060606061;3300;2750,3082036448914;-0,1665732716227602;2024-01-02;2024-06-09
108;AR-USD;Xv_pb_10P_30d;26;65;0,4;6500;8732,665501325351;0,34348700020390016;2024-01-01;2024-06-12
109;ARKER-USD;lr_pb_10N_30d;4;5;0,8;500;311,88276559056334;-0,37623446881887335;2024-03-09;2024-03-15
110;ARKER-USD;Xv_pb_10N_15d;9;17;0,5294117647058824;1700;1479,8493751880128;-0,12950036753646305;2024-03-15;2024-05-14
111;ARKM-USD;Xv_pb_20N_30d;8;22;0,36363636363636365;2200;2011,3947612304821;-0,08572965398614449;2024-04-02;2024-07-07
112;ARKM-USD;Xv_pb_10N_15d;25;44;0,5681818181818182;4400;4161,016397488473;-0,05431445511625622;2024-02-22;2024-07-10
113;ARKM-USD;Xv_pb_15N_30d;1;1;1,0;100;62,76115758452336;-0,3723884241547664;2024-03-08;2024-03-08
114;ARKM-USD;Xv_pb_10P_30d;25;56;0,44642857142857145;5600;6829,97751400238;0,21963884178613935;2024-02-15;2024-06-13
115;ARPA-USD;Xv_pb_20N_30d;4;6;0,6666666666666666;600;442,30005720492153;-0,2628332379917975;2024-01-05;2024-06-11
116;ARPA-USD;lr_pb_10N_30d;2;2;1,0;200;171,63224287860942;-0,1418387856069529;2024-03-15;2024-03-17
117;ARPA-USD;Xv_pb_10N_15d;10;40;0,25;4000;4072,450290849685;0,018112572712421296;2024-02-22;2024-06-24
118;ARPA-USD;Xv_pb_10P_30d;6;17;0,35294117647058826;1700;1719,0352711153341;0,011197218303137722;2024-01-01;2024-04-11
119;ARX-USD;Xv_pb_20N_30d;0;1;0,0;100;99,22978337335141;-0,0077021662664859035;2024-04-14;2024-04-14
120;ARX-USD;Xv_pb_10N_15d;18;26;0,6923076923076923;2600;2254,0172898853343;-0,13307027312102526;2024-01-23;2024-04-20
121;ARX-USD;Xv_pb_10P_30d;3;13;0,23076923076923078;1300;1304,2855469788071;0,00329657459908241;2024-01-02;2024-04-08
122;ASTR-USD;Xv_pb_20N_30d;0;12;0,0;1200;1149,8736901154575;-0,0417719249037854;2024-01-02;2024-04-15
123;ASTR-USD;lr_pb_10N_30d;0;1;0,0;100;140,9433112022213;0,4094331120222131;2024-01-06;2024-01-06
124;ASTR-USD;Xv_pb_10N_15d;10;32;0,3125;3200;2933,712830401849;-0,08321474049942225;2024-02-22;2024-05-15
125;ASTR-USD;Xv_pb_10P_30d;3;16;0,1875;1600;1527,872203685259;-0,04507987269671318;2024-01-01;2024-02-29
126;ATA-USD;Xv_pb_20N_30d;3;5;0,6;500;377,93365804887117;-0,24413268390225767;2024-04-10;2024-06-17
127;ATA-USD;Xv_pb_10N_15d;11;32;0,34375;3200;3294,4360503433354;0,029511265732292315;2024-01-21;2024-07-08
128;ATA-USD;Xv_pb_10P_30d;6;19;0,3157894736842105;1900;1778,6195873598951;-0,06388442770531834;2024-01-01;2024-05-16
129;ATOM-USD;Xv_pb_20N_30d;7;100;0,07;10000;9745,318387164352;-0,02546816128356477;2024-01-01;2024-07-10
130;ATOM-USD;Xv_pb_10N_30d;11;17;0,6470588235294118;1700;1544,3671765249987;-0,09154871969117721;2024-02-09;2024-07-02
131;ATOM-USD;Xv_pb_10N_15d;18;67;0,26865671641791045;6700;6540,447873643303;-0,023813750202492098;2024-01-22;2024-07-10
132;ATOM-USD;Xv_pb_15N_30d;31;34;0,9117647058823529;3400;2616,16992107485;-0,230538258507397;2024-01-02;2024-06-11
133;ATOM-USD;Xv_pb_10P_30d;4;28;0,14285714285714285;2800;2721,2228269816183;-0,02813470464942205;2024-01-01;2024-04-10
134;AUCTION-USD;Xv_pb_20N_30d;25;129;0,1937984496124031;12900;13348,645989536524;0,034778758878800324;2024-01-01;2024-07-10
135;AUCTION-USD;lr_pb_10N_30d;0;2;0,0;200;201,25228003397797;0,0062614001698898395;2024-02-06;2024-02-10
136;AUCTION-USD;Xv_pb_10N_15d;15;44;0,3409090909090909;4400;4077,6442752846965;-0,07326266470802352;2024-01-24;2024-06-18
137;AUCTION-USD;Xv_pb_15N_30d;27;30;0,9;3000;2304,205981618164;-0,23193133946061198;2024-01-01;2024-06-03
138;AUCTION-USD;Xv_pb_10P_30d;10;31;0,3225806451612903;3100;3019,1653872468464;-0,026075681533275347;2024-01-01;2024-03-01
139;AUDIO-USD;Xv_pb_20N_30d;0;1;0,0;100;85,433170950559;-0,14566829049440996;2024-01-02;2024-01-02
140;AUDIO-USD;Xv_pb_10N_15d;8;27;0,2962962962962963;2700;2565,190957181903;-0,04992927511781377;2024-02-22;2024-05-08
141;AUDIO-USD;Xv_pb_10P_30d;2;19;0,10526315789473684;1900;1640,885955389382;-0,13637581295295687;2024-01-01;2024-04-11
142;AURY-USD;Xv_pb_20N_30d;7;12;0,5833333333333334;1200;1042,2352977090266;-0,13147058524247787;2024-01-02;2024-04-19
143;AURY-USD;lr_pb_10N_30d;1;2;0,5;200;159,82260270160344;-0,20088698649198278;2024-02-10;2024-03-19
144;AURY-USD;Xv_pb_10N_15d;19;30;0,6333333333333333;3000;2632,146001003327;-0,12261799966555767;2024-01-24;2024-04-20
145;AURY-USD;Xv_pb_10P_30d;2;22;0,09090909090909091;2200;1865,968813840652;-0,15183235734515815;2024-01-01;2024-03-20
146;AVA-USD;Xv_pb_20N_30d;14;91;0,15384615384615385;9100;8624,09813595632;-0,05229690813666821;2024-01-01;2024-07-10
147;AVA-USD;Xv_pb_10N_15d;7;44;0,1590909090909091;4400;4442,95150579003;0,009761705861370418;2024-02-08;2024-07-06
148;AVA-USD;Xv_pb_10P_30d;3;25;0,12;2500;2240,3903062432914;-0,10384387750268342;2024-01-01;2024-06-11
149;AVAX-USD;Xv_pb_20N_30d;24;124;0,1935483870967742;12400;11990,217954973255;-0,03304693911506004;2024-01-01;2024-07-10
150;AVAX-USD;lr_pb_10N_30d;0;1;0,0;100;139,9149120509514;0,39914912050951384;2024-02-10;2024-02-10
151;AVAX-USD;Xv_pb_10N_15d;15;60;0,25;6000;6066,823632070319;0,011137272011719839;2024-01-21;2024-06-03
152;AVAX-USD;Xv_pb_15N_30d;15;27;0,5555555555555556;2700;2674,71932538379;-0,009363212820818532;2024-02-21;2024-06-11
153;AVAX-USD;Xv_pb_10P_30d;38;66;0,5757575757575758;6600;7233,589304073514;0,09599837940507783;2024-01-01;2024-04-12
154;AXS-USD;Xv_pb_20N_30d;9;68;0,1323529411764706;6800;6490,249361732189;-0,0455515644511487;2024-01-01;2024-07-10
155;AXS-USD;Xv_pb_10N_30d;0;3;0,0;300;281,851203901869;-0,060495986993770054;2024-06-30;2024-07-02
156;AXS-USD;Xv_pb_10N_15d;16;63;0,25396825396825395;6300;6240,997991274293;-0,009365398210429704;2024-02-22;2024-07-10
157;AXS-USD;Xv_pb_15N_30d;33;37;0,8918918918918919;3700;2832,4530938419775;-0,23447213679946552;2024-01-02;2024-06-08
158;AXS-USD;Xv_pb_10P_30d;12;24;0,5;2400;2569,1014723408366;0,07045894680868192;2024-01-01;2024-04-11
159;AZERO-USD;Xv_pb_20N_30d;5;7;0,7142857142857143;700;576,6681823134302;-0,17618831098081403;2024-01-02;2024-01-27
160;AZERO-USD;Xv_pb_10N_30d;5;5;1,0;500;326,16058212748203;-0,34767883574503594;2024-05-09;2024-05-18
161;AZERO-USD;Xv_pb_10N_15d;14;37;0,3783783783783784;3700;3513,6360745908864;-0,05036862848894961;2024-01-21;2024-05-08
162;AZERO-USD;Xv_pb_10P_30d;0;29;0,0;2900;2285,8246735783464;-0,2117845953178116;2024-01-01;2024-03-13
163;BAL-USD;Xv_pb_20N_30d;7;16;0,4375;1600;1348,2414710142016;-0,15734908061612402;2024-01-02;2024-04-27
164;BAL-USD;Xv_pb_10N_30d;12;40;0,3;4000;4382,813261383589;0,09570331534589718;2024-01-31;2024-07-01
165;BAL-USD;Xv_pb_10N_15d;9;30;0,3;3000;2804,951274453164;-0,06501624184894536;2024-01-26;2024-04-30
166;BAL-USD;Xv_pb_15N_30d;1;20;0,05;2000;1931,617004613535;-0,034191497693232466;2024-01-01;2024-03-01
167;BAL-USD;Xv_pb_10P_30d;9;34;0,2647058823529412;3400;3225,288936589331;-0,05138560688549085;2024-01-01;2024-04-11
168;BAND-USD;Xv_pb_20N_30d;3;51;0,058823529411764705;5100;5886,915917279148;0,15429723868218584;2024-01-01;2024-05-31
169;BAND-USD;Xv_pb_10N_15d;6;48;0,125;4800;4778,346042906565;-0,00451124106113222;2024-02-22;2024-07-08
170;BAND-USD;Xv_pb_15N_30d;0;1;0,0;100;85,89181725400732;-0,14108182745992678;2024-03-01;2024-03-01
171;BAND-USD;Xv_pb_10P_30d;14;58;0,2413793103448276;5800;5461,302733845075;-0,05839608037153884;2024-01-01;2024-04-11
172;BAT-USD;Xv_pb_20N_30d;0;2;0,0;200;171,96231464179755;-0,14018842679101226;2024-01-01;2024-01-02
173;BAT-USD;Xv_pb_10N_15d;9;39;0,23076923076923078;3900;3862,298881712897;-0,009666953406949454;2024-01-24;2024-05-08
174;BAT-USD;Xv_pb_10P_30d;1;16;0,0625;1600;1425,5153613995876;-0,10905289912525774;2024-01-01;2024-04-11
175;BAX-USD;Xv_pb_10P_30d;0;6;0,0;600;400,4160396262836;-0,332639933956194;2024-02-29;2024-03-12
176;BCH-USD;Xv_pb_20N_30d;13;71;0,18309859154929578;7100;6883,934318295409;-0,030431786155576204;2024-01-01;2024-07-03
177;BCH-USD;Xv_pb_10N_30d;2;6;0,3333333333333333;600;544,7382218505887;-0,09210296358235212;2024-05-18;2024-06-24
178;BCH-USD;lr_pb_10N_30d;0;1;0,0;100;157,07701026939716;0,5707701026939717;2024-02-10;2024-02-10
179;BCH-USD;Xv_pb_10P_30d;25;47;0,5319148936170213;4700;5755,650451998013;0,2246064791485133;2024-01-01;2024-05-26
180;BDX-USD;Xv_pb_20N_30d;0;2;0,0;200;208,58486022002958;0,042924301100147916;2024-01-02;2024-07-08
181;BDX-USD;Xv_pb_10N_15d;4;33;0,12121212121212122;3300;3205,480318115727;-0,028642327843719034;2024-02-16;2024-06-17
182;BDX-USD;Xv_pb_10P_30d;2;12;0,16666666666666666;1200;1187,3171987941255;-0,010569001004895426;2024-01-01;2024-07-10
183;BEAT-USD;Xv_pb_10N_15d;1;1;1,0;100;56,48455479426382;-0,4351544520573618;2024-03-22;2024-03-22
184;BEAT-USD;Xv_pb_10P_30d;0;3;0,0;300;179,91970159584676;-0,40026766134717745;2024-03-22;2024-03-24
185;BEPRO-USD;lr_pb_10N_30d;0;1;0,0;100;92,15686393864227;-0,07843136061357725;2024-03-10;2024-03-10
186;BEPRO-USD;Xv_pb_10N_15d;15;36;0,4166666666666667;3600;3556,6284049000396;-0,012047665305544544;2024-01-21;2024-05-15
187;BEPRO-USD;Xv_pb_10P_30d;5;13;0,38461538461538464;1300;1230,4254268186787;-0,05351890244717022;2024-01-01;2024-04-11
188;BICO-USD;Xv_pb_20N_30d;7;8;0,875;800;505,6104039222637;-0,36798699509717037;2024-01-16;2024-06-11
189;BICO-USD;lr_pb_10N_30d;0;1;0,0;100;172,1001034652124;0,7210010346521242;2024-02-10;2024-02-10
190;BICO-USD;Xv_pb_10N_15d;13;41;0,3170731707317073;4100;4553,03435941491;0,11049618522314875;2024-02-22;2024-07-08
191;BICO-USD;Xv_pb_10P_30d;8;25;0,32;2500;2547,690621766268;0,01907624870650725;2024-01-01;2024-06-11
192;BLOK-USD;lr_pb_10N_30d;4;4;1,0;400;255,47353865188344;-0,3613161533702914;2024-03-15;2024-03-19
193;BLOK-USD;Xv_pb_10N_15d;14;23;0,6086956521739131;2300;1990,8640488970227;-0,13440693526216405;2024-03-15;2024-04-19
194;BLOK-USD;Xv_pb_10P_30d;1;15;0,06666666666666667;1500;1373,505718644705;-0,08432952090353;2024-01-01;2024-02-29
195;BLUR-USD;Xv_pb_20N_30d;1;25;0,04;2500;2959,0941178381718;0,1836376471352687;2024-01-01;2024-02-23
196;BLUR-USD;Xv_pb_10N_15d;12;27;0,4444444444444444;2700;2407,9486511755217;-0,10816716623128825;2024-02-22;2024-04-20
197;BLUR-USD;Xv_pb_10P_30d;12;32;0,375;3200;3227,3892680236436;0,00855914625738862;2024-01-01;2024-02-29
198;BLZ-USD;Xv_pb_20N_30d;0;2;0,0;200;164,82258232512328;-0,1758870883743836;2024-04-06;2024-04-11
199;BLZ-USD;lr_pb_10N_30d;0;3;0,0;300;319,12276614437184;0,06374255381457279;2024-01-19;2024-02-19
200;BLZ-USD;Xv_pb_10N_15d;5;26;0,19230769230769232;2600;2704,616505499992;0,0402371174999969;2024-02-22;2024-06-24
201;BLZ-USD;Xv_pb_10P_30d;1;14;0,07142857142857142;1400;1278,3026737254954;-0,08692666162464613;2024-01-01;2024-04-11
202;BMX-USD;Xv_pb_20N_30d;1;14;0,07142857142857142;1400;1416,23026036569;0,01159304311834993;2024-01-02;2024-07-06
203;BMX-USD;lr_pb_10N_30d;3;29;0,10344827586206896;2900;3350,0532685113167;0,1551907822452816;2024-02-01;2024-06-06
204;BMX-USD;Xv_pb_10N_15d;2;21;0,09523809523809523;2100;2267,2442006456167;0,07964009554553178;2024-02-22;2024-04-01
