,crypto,total_return,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
272,GOAL-USD,-0.7579236053240243,2021-12-31,2024-08-06,949,100.0,24.207639467597573,-75.79236053240243,-99.47526005780027,100.0,0.0,84.86359953390412,148.0,1,0,1,-75.79236053240243,,,,,,,,,,,,,
61,AURY-USD,-0.7586551288762408,2021-12-31,2024-08-06,949,100.0,24.134487112375922,-75.86551288762408,-97.76788259504275,100.0,0.0,79.72063474380158,141.0,1,0,1,-75.86551288762408,,,,,,,,,,,,,
261,GGG-USD,-0.7666290646480514,2021-12-31,2024-08-06,949,100.0,23.337093535194867,-76.66290646480513,-99.43442775048324,100.0,0.0,85.0663905550309,150.0,1,0,1,-76.66290646480513,,,,,,,,,,,,,
316,IGU-USD,-0.7784416784969374,2023-02-16,2024-08-06,537,100.0,22.155832150306267,-77.84416784969373,-97.55040846733655,100.0,0.0,85.50667607437089,146.0,1,0,1,-77.84416784969373,,,,,,,,,,,,,
282,HAKA-USD,-0.7800372388683221,2021-12-31,2024-08-06,949,100.0,21.996276113167795,-78.0037238868322,-98.38454467618885,100.0,0.0,88.38660685435045,146.0,1,0,1,-78.0037238868322,,,,,,,,,,,,,
156,CWS-USD,-0.7834532819588926,2021-12-31,2024-08-06,949,100.0,21.654671804110734,-78.34532819588927,-97.54478125794623,100.0,0.0,81.05619129342519,217.0,1,0,1,-78.34532819588927,,,,,,,,,,,,,
190,DREAMS-USD,-0.7848285150448134,2021-12-31,2024-08-06,946,100.0,21.517148495518654,-78.48285150448135,-99.58208177664395,100.0,0.0,90.15483475928461,143.0,1,0,1,-78.48285150448135,,,,,,,,,,,,,
762,XWG-USD,-0.7879271623234838,2021-12-31,2024-08-06,949,100.0,21.207283767651617,-78.79271623234838,-99.50556017844411,100.0,0.0,91.32845012049665,146.0,1,0,1,-78.79271623234838,,,,,,,,,,,,,
553,RDNT-USD,-0.7915010366798032,2022-07-25,2024-08-06,743,100.0,20.849896332019682,-79.15010366798032,-59.096021989448346,100.0,0.0,85.38269398133139,148.0,1,0,1,-79.15010366798032,,,,,,,,,,,,,
287,HBB-USD,-0.7928658211202592,2022-01-28,2024-08-06,921,100.0,20.71341788797409,-79.28658211202591,-95.9379926750842,100.0,0.0,84.33876926420886,158.0,1,0,1,-79.28658211202591,,,,,,,,,,,,,
424,MMM-USD,-0.7936291025061508,2023-07-01,2024-08-06,399,100.0,20.637089749384913,-79.36291025061509,-99.5401362909935,100.0,0.0,88.76459183351172,175.0,1,0,1,-79.36291025061509,,,,,,,,,,,,,
47,ARKER-USD,-0.7946319712991855,2021-12-31,2024-08-06,949,100.0,20.536802870081445,-79.46319712991856,-99.28883746966245,100.0,0.0,89.93850311875181,147.0,1,0,1,-79.46319712991856,,,,,,,,,,,,,
319,INFRA-USD,-0.7966273526202385,2023-05-29,2024-08-06,432,100.0,20.33726473797614,-79.66273526202386,-75.69077711608973,100.0,0.0,90.171794440795,196.0,1,0,1,-79.66273526202386,,,,,,,,,,,,,
78,BEAT-USD,-0.8017344817052607,2022-11-16,2024-08-06,629,100.0,19.826551829473928,-80.17344817052607,-93.52470774368751,100.0,0.0,83.9923532972514,136.0,1,0,1,-80.17344817052607,,,,,,,,,,,,,
340,KARATE-USD,-0.8048905988808122,2023-05-11,2024-08-06,450,100.0,19.510940111918785,-80.48905988808121,-68.62904088689442,100.0,0.0,91.56549536987036,179.0,1,0,1,-80.48905988808121,,,,,,,,,,,,,
727,WLKN-USD,-0.8061855296031734,2022-06-20,2024-08-06,778,100.0,19.38144703968267,-80.61855296031733,-98.8015353843917,100.0,0.0,81.0115881872231,217.0,1,0,1,-80.61855296031733,,,,,,,,,,,,,
19,AIEPK-USD,-0.8123532278334451,2023-08-11,2024-08-06,358,100.0,18.764677216655485,-81.23532278334451,12.211473237228931,100.0,0.0,87.19795402823458,148.0,1,0,1,-81.23532278334451,,,,,,,,,,,,,
132,CLH-USD,-0.8151566853343022,2022-01-09,2024-08-06,940,100.0,18.484331466569785,-81.51566853343022,-99.8561086174297,100.0,0.0,90.99303163024658,147.0,1,0,1,-81.51566853343022,,,,,,,,,,,,,
590,SHILL-USD,-0.8239933849263983,2021-12-31,2024-08-06,949,100.0,17.600661507360172,-82.39933849263983,-99.46641310947793,100.0,0.0,86.32102854606876,145.0,1,0,1,-82.39933849263983,,,,,,,,,,,,,
481,OLT-USD,-0.8249337682961624,2021-12-31,2024-08-06,949,100.0,17.50662317038376,-82.49337682961624,-96.72645169428033,100.0,0.0,84.51211535104241,217.0,1,0,1,-82.49337682961624,,,,,,,,,,,,,
730,WOMBAT-USD,-0.8321357377044634,2022-07-28,2024-08-06,740,100.0,16.78642622955367,-83.21357377044633,-96.12591166650415,100.0,0.0,83.59683802802368,122.0,1,0,1,-83.21357377044633,,,,,,,,,,,,,
771,ZELIX-USD,-0.8346797940265509,2023-11-11,2024-08-06,268,100.0,16.53202059734491,-83.46797940265509,-73.07642383426918,100.0,0.0,87.89473603590382,68.0,1,0,1,-83.46797940265509,,,,,,,,,,,,,
439,MTRG-USD,-0.8392951673406379,2021-12-31,2024-08-06,949,100.0,16.070483265936204,-83.9295167340638,-90.19355314085566,100.0,0.0,84.87873740382759,198.0,1,0,1,-83.9295167340638,,,,,,,,,,,,,
698,VCORE-USD,-0.8511564726302886,2023-06-19,2024-08-06,411,100.0,14.884352736971138,-85.11564726302886,-87.62246994662863,100.0,0.0,85.11564726302886,148.0,1,0,1,-85.11564726302886,,,,,,,,,,,,,
521,POKT-USD,-0.8545210017207725,2022-01-12,2024-08-06,937,100.0,14.547899827922748,-85.45210017207725,-98.59289000851562,100.0,0.0,88.96120935105719,169.0,1,0,1,-85.45210017207725,,,,,,,,,,,,,
174,DFI-USD,-0.8564168599219159,2021-12-31,2024-08-06,949,100.0,14.358314007808417,-85.64168599219158,-99.35707774604411,100.0,0.0,86.08914069217238,186.0,1,0,1,-85.64168599219158,,,,,,,,,,,,,
293,HIENS4-USD,-0.8649304567520406,2022-08-17,2024-08-06,720,100.0,13.506954324795942,-86.49304567520406,-96.14861926280594,100.0,0.0,87.17455105084778,213.0,1,0,1,-86.49304567520406,,,,,,,,,,,,,
189,DPR-USD,-0.8651748561192093,2021-12-31,2024-08-06,949,100.0,13.482514388079068,-86.51748561192093,-97.74465762836195,100.0,0.0,87.67349558621893,207.0,1,0,1,-86.51748561192093,,,,,,,,,,,,,
465,NOM-USD,-0.8748846244717758,2023-03-14,2024-08-06,511,100.0,12.511537552822418,-87.48846244717758,-97.12301374047351,100.0,0.0,94.56797529525247,132.0,1,0,1,-87.48846244717758,,,,,,,,,,,,,
182,DOCK-USD,-0.8987456255981928,2021-12-31,2024-08-06,949,100.0,10.125437440180718,-89.87456255981928,-96.07406726258651,100.0,0.0,94.98183777188112,128.0,1,0,1,-89.87456255981928,,,,,,,,,,,,,
4,ABBC-USD,-0.9044360810764325,2021-12-31,2024-08-06,949,100.0,9.556391892356757,-90.44360810764324,-95.79941564556923,100.0,0.0,91.14465636716952,215.0,1,0,1,-90.44360810764324,,,,,,,,,,,,,
334,JAM-USD,-0.9271854001757717,2021-12-31,2024-08-06,949,100.0,7.281459982422831,-92.71854001757717,-98.98413715108616,100.0,0.0,95.83163065419737,189.0,1,0,1,-92.71854001757717,,,,,,,,,,,,,
646,TENET-USD,-0.9297019113356997,2023-05-22,2024-08-06,438,100.0,7.029808866430031,-92.97019113356997,-24.938241062984755,100.0,0.0,95.62675956447514,156.0,1,0,1,-92.97019113356997,,,,,,,,,,,,,
338,JUP-USD,-0.9347405260375108,2021-12-31,2024-08-06,949,100.0,6.525947396248924,-93.47405260375108,-94.23011307179546,100.0,0.0,96.18002638605333,189.0,1,0,1,-93.47405260375108,,,,,,,,,,,,,
621,STRAX-USD,-0.9614637680417456,2021-12-31,2024-08-06,949,100.0,3.8536231958254348,-96.14637680417457,-97.11348750401618,100.0,0.0,97.73779377062598,146.0,1,0,1,-96.14637680417457,,,,,,,,,,,,,
720,WEN-USD,-1.0,2023-05-13,2024-08-06,436,100.0,0.0,-100.0,,100.0,0.0,100.0,138.0,1,0,1,-100.0,,,,,,,,,,,,,
