;Symbol;model;number_correct_entries;number_entries;percent_correct_entries;simulate_entry;simulate_return;simulate_variation;first_entry;last_entry
74;AKT-USD;Xv_pb_10N_15d;28;100;0,28;10000;10656,343653495089;0,06563436534950888;2024-01-04;2024-07-09
75;AKT-USD;lr_pb_10N_30d;7;28;0,25;2800;3955,257339706123;0,412591907037901;2024-01-01;2024-06-12
76;ALEPH-USD;Xv_pb_10P_30d;20;54;0,37037037037037035;5400;5882,9238345381655;0,0894303397292899;2024-01-01;2024-06-08
77;ALEPH-USD;Xv_pb_20N_30d;12;49;0,24489795918367346;4900;6870,614042891666;0,4021661312023808;2024-01-01;2024-06-30
78;ALEPH-USD;Xv_pb_10N_15d;43;97;0,44329896907216493;9700;10280,823735984011;0,05987873566845478;2024-01-19;2024-07-10
79;ALEPH-USD;lr_pb_10N_30d;13;54;0,24074074074074073;5400;7489,0276749367;0,3868569768401297;2024-01-01;2024-05-18
80;ALEX-USD;Xv_pb_10P_30d;12;38;0,3157894736842105;3800;3567,5062863567655;-0,06118255622190382;2024-01-01;2024-04-11
81;ALEX-USD;Xv_pb_20N_30d;17;36;0,4722222222222222;3600;3343,3367403898387;-0,07129534989171146;2024-01-02;2024-05-11
82;ALEX-USD;Xv_pb_10N_15d;48;95;0,5052631578947369;9500;9594,126602017752;0,009908063370289662;2024-01-21;2024-07-10
83;ALEX-USD;lr_pb_10N_30d;14;38;0,3684210526315789;3800;3820,113402329256;0,00529300061296214;2024-01-01;2024-06-03
84;ALGO-USD;Xv_pb_10P_30d;10;29;0,3448275862068966;2900;2910,011082249387;0,003452097327374853;2024-01-01;2024-04-11
85;ALGO-USD;Xv_pb_10N_30d;1;4;0,25;400;495,87316269957535;0,23968290674893836;2024-02-07;2024-04-24
86;ALGO-USD;Xv_pb_20N_30d;4;48;0,08333333333333333;4800;4614,459131086587;-0,03865434769029434;2024-01-02;2024-06-17
87;ALGO-USD;Xv_pb_10N_15d;17;104;0,16346153846153846;10400;10418,621796440302;0,0017905573500290582;2024-01-19;2024-07-10
88;ALGO-USD;lr_pb_10N_30d;4;6;0,6666666666666666;600;567,4920687502475;-0,0541798854162541;2024-01-01;2024-02-06
89;ALICE-USD;Xv_pb_10P_30d;21;99;0,21212121212121213;9900;8893,720227921413;-0,10164442142207955;2024-01-01;2024-06-18
90;ALICE-USD;Xv_pb_10N_30d;2;8;0,25;800;1007,6292883337123;0,25953661041714043;2024-01-24;2024-05-27
91;ALICE-USD;Xv_pb_20N_30d;21;82;0,25609756097560976;8200;8077,91898969562;-0,014887928085899947;2024-01-01;2024-07-03
92;ALICE-USD;Xv_pb_10N_15d;26;94;0,2765957446808511;9400;9866,085059432451;0,04958351696089905;2024-01-21;2024-07-10
93;ALICE-USD;lr_pb_10N_30d;6;8;0,75;800;615,4172902796143;-0,23072838715048205;2024-02-10;2024-06-11
94;ALPHA-USD;Xv_pb_10P_30d;11;34;0,3235294117647059;3400;3414,5816575206018;0,00428872280017699;2024-01-01;2024-04-11
95;ALPHA-USD;Xv_pb_20N_30d;6;29;0,20689655172413793;2900;3005,7956665690203;0,03648126433414495;2024-01-02;2024-06-17
96;ALPHA-USD;Xv_pb_10N_15d;30;103;0,2912621359223301;10300;10353,791460533417;0,005222471896448271;2024-01-20;2024-07-10
97;ALPHA-USD;lr_pb_10N_30d;8;26;0,3076923076923077;2600;3560,978412969512;0,36960708191135083;2024-01-01;2024-02-14
98;ALPINE-USD;Xv_pb_10P_30d;19;86;0,22093023255813954;8600;8377,30327181869;-0,02589496839317563;2024-01-01;2024-05-23
99;ALPINE-USD;Xv_pb_10N_30d;13;40;0,325;4000;3884,4296336278626;-0,028892591593034353;2024-01-01;2024-07-01
100;ALPINE-USD;Xv_pb_15N_30d;4;21;0,19047619047619047;2100;2157,660861011209;0,027457552862480434;2024-01-01;2024-04-02
101;ALPINE-USD;Xv_pb_20N_30d;9;51;0,17647058823529413;5100;4834,877001254179;-0,05198490171486685;2024-01-19;2024-05-11
102;ALPINE-USD;Xv_pb_10N_15d;15;90;0,16666666666666666;9000;8826,792539077751;-0,019245273435805454;2024-01-19;2024-07-10
103;ALPINE-USD;lr_pb_10N_30d;6;23;0,2608695652173913;2300;2561,429784076944;0,11366512351171482;2024-01-20;2024-06-10
104;AMB-USD;Xv_pb_10P_30d;20;30;0,6666666666666666;3000;3548,0730498321645;0,1826910166107215;2024-02-11;2024-04-11
105;AMB-USD;Xv_pb_20N_30d;7;20;0,35;2000;1820,7318102693987;-0,08963409486530065;2024-03-14;2024-06-04
106;AMB-USD;Xv_pb_10N_15d;25;96;0,2604166666666667;9600;9445,57722367966;-0,016085705866702067;2024-01-19;2024-07-10
107;AMB-USD;lr_pb_10N_30d;1;10;0,1;1000;1652,3804191654049;0,6523804191654049;2024-02-05;2024-03-17
108;AMP-USD;Xv_pb_10P_30d;23;48;0,4791666666666667;4800;7606,168730755849;0,5846184855741351;2024-01-01;2024-05-23
109;AMP-USD;Xv_pb_20N_30d;5;55;0,09090909090909091;5500;5551,023819149266;0,009277058027139323;2024-01-02;2024-07-02
110;AMP-USD;Xv_pb_10N_15d;32;82;0,3902439024390244;8200;8400,715616642867;0,024477514224739847;2024-01-21;2024-07-10
111;AMP-USD;lr_pb_10N_30d;15;66;0,22727272727272727;6600;9607,666008640634;0,4557069710061566;2024-01-01;2024-06-22
112;AMPL-USD;Xv_pb_10P_30d;14;73;0,1917808219178082;7300;6557,048150925513;-0,10177422590061462;2024-01-01;2024-06-12
113;AMPL-USD;Xv_pb_10N_30d;1;15;0,06666666666666667;1500;1760,2103969457671;0,17347359796384473;2024-01-03;2024-07-01
114;AMPL-USD;Xv_pb_15N_30d;1;1;1,0;100;67,25729810069325;-0,32742701899306753;2024-06-06;2024-06-06
115;AMPL-USD;Xv_pb_20N_30d;5;46;0,10869565217391304;4600;5000,741476258298;0,08711771223006469;2024-01-01;2024-07-06
116;AMPL-USD;Xv_pb_10N_15d;21;111;0,1891891891891892;11100;11616,656601192355;0,04654563974705902;2024-01-04;2024-07-10
117;AMPL-USD;lr_pb_10N_30d;9;25;0,36;2500;2959,344648418925;0,18373785936756995;2024-02-02;2024-03-14
118;ANALOS-USD;Xv_pb_10N_15d;0;4;0,0;400;438,64342444529734;0,09660856111324335;2024-07-07;2024-07-10
119;ANKR-USD;Xv_pb_10P_30d;11;38;0,2894736842105263;3800;4026,5330541901517;0,059613961628987286;2024-01-01;2024-05-23
120;ANKR-USD;Xv_pb_10N_30d;0;2;0,0;200;216,04326140213556;0,08021630701067778;2024-01-14;2024-01-15
121;ANKR-USD;Xv_pb_20N_30d;4;47;0,0851063829787234;4700;4502,729255516789;-0,04197249882621516;2024-01-02;2024-07-02
122;ANKR-USD;Xv_pb_10N_15d;32;85;0,3764705882352941;8500;8935,341691067615;0,051216669537366484;2024-01-17;2024-07-10
123;APE-USD;Xv_pb_10P_30d;7;64;0,109375;6400;5165,58032180154;-0,1928780747185094;2024-01-01;2024-04-11
124;APE-USD;Xv_pb_10N_30d;10;22;0,45454545454545453;2200;2059,379963521192;-0,0639181983994581;2024-01-05;2024-07-01
125;APE-USD;Xv_pb_20N_30d;5;31;0,16129032258064516;3100;3341,047155264742;0,07775714685959415;2024-01-01;2024-05-11
126;APE-USD;Xv_pb_10N_15d;32;114;0,2807017543859649;11400;11388,272208858556;-0,0010287536088985929;2024-01-19;2024-07-10
127;APE-USD;lr_pb_10N_30d;3;14;0,21428571428571427;1400;1604,4894747293206;0,14606391052094328;2024-01-01;2024-02-04
128;API3-USD;Xv_pb_10P_30d;31;83;0,37349397590361444;8300;8979,468114103498;0,08186362820524072;2024-01-01;2024-06-16
129;API3-USD;Xv_pb_10N_30d;6;18;0,3333333333333333;1800;1908,9216423892765;0,060512023549598046;2024-01-03;2024-07-01
130;API3-USD;Xv_pb_15N_30d;8;18;0,4444444444444444;1800;1458,5779723235667;-0,1896789042646852;2024-02-19;2024-03-29
131;API3-USD;Xv_pb_20N_30d;35;121;0,2892561983471074;12100;13939,502475203593;0,1520249979507102;2024-01-01;2024-07-10
132;API3-USD;Xv_pb_10N_15d;24;103;0,23300970873786409;10300;10480,608195493138;0,01753477626146969;2024-01-19;2024-07-10
133;API3-USD;lr_pb_10N_30d;4;27;0,14814814814814814;2700;3461,7748651449306;0,28213883894256686;2024-01-04;2024-02-19
134;AR-USD;Xv_pb_10P_30d;44;112;0,39285714285714285;11200;14673,510583888128;0,31013487356144004;2024-01-01;2024-06-13
135;AR-USD;Xv_pb_10N_30d;0;1;0,0;100;96,23209842491927;-0,03767901575080728;2024-01-05;2024-01-05
136;AR-USD;Xv_pb_15N_30d;35;77;0,45454545454545453;7700;7795,824171089462;0,01244469754408594;2024-01-01;2024-07-10
137;AR-USD;Xv_pb_20N_30d;33;149;0,2214765100671141;14900;18324,705183804792;0,22984598549025448;2024-01-01;2024-07-10
138;AR-USD;Xv_pb_10N_15d;22;88;0,25;8800;10205,37543909375;0,15970175444247162;2024-01-18;2024-07-10
139;AR-USD;lr_pb_10N_30d;2;11;0,18181818181818182;1100;2174,145497835624;0,9764959071232947;2024-01-01;2024-05-25
140;ARKER-USD;Xv_pb_10P_30d;0;4;0,0;400;198,68580569709468;-0,5032854857572633;2024-05-15;2024-05-19
141;ARKER-USD;Xv_pb_10N_30d;1;1;1,0;100;76,91880361304479;-0,23081196386955213;2024-04-24;2024-04-24
142;ARKER-USD;Xv_pb_20N_30d;2;2;1,0;200;118,01919780471468;-0,4099040109764266;2024-05-10;2024-05-11
143;ARKER-USD;Xv_pb_10N_15d;36;62;0,5806451612903226;6200;5253,8864906557;-0,15259895312004837;2024-03-14;2024-07-10
144;ARKER-USD;lr_pb_10N_30d;10;11;0,9090909090909091;1100;600,2812953674154;-0,45428973148416785;2024-03-09;2024-05-25
145;ARKM-USD;Xv_pb_10P_30d;26;86;0,3023255813953488;8600;9235,834583952543;0,07393425394797008;2024-02-15;2024-06-13
146;ARKM-USD;Xv_pb_15N_30d;17;18;0,9444444444444444;1800;1180,1309345000316;-0,344371703055538;2024-03-08;2024-06-06
147;ARKM-USD;Xv_pb_20N_30d;29;59;0,4915254237288136;5900;5191,018131189448;-0,12016641844246652;2024-03-13;2024-07-10
148;ARKM-USD;Xv_pb_10N_15d;28;69;0,4057971014492754;6900;7078,306245591429;0,025841484868323;2024-02-22;2024-07-10
149;ARKM-USD;lr_pb_10N_30d;5;11;0,45454545454545453;1100;1254,293098898916;0,1402664535444691;2024-02-18;2024-03-17
150;ARPA-USD;Xv_pb_10P_30d;23;47;0,48936170212765956;4700;5022,4817264560825;0,06861313328852818;2024-01-01;2024-06-05
151;ARPA-USD;Xv_pb_10N_30d;0;1;0,0;100;115,76912787630708;0,15769127876307082;2024-05-03;2024-05-03
152;ARPA-USD;Xv_pb_20N_30d;9;41;0,21951219512195122;4100;3773,5669888177267;-0,07961780760543251;2024-01-02;2024-06-17
153;ARPA-USD;Xv_pb_10N_15d;35;105;0,3333333333333333;10500;10368,608703589147;-0,01251345680103363;2024-01-19;2024-07-10
154;ARPA-USD;lr_pb_10N_30d;7;22;0,3181818181818182;2200;2507,9103525575183;0,13995925116250832;2024-01-01;2024-03-19
155;ARX-USD;Xv_pb_10P_30d;9;23;0,391304347826087;2300;2435,4706772797813;0,05890029446947012;2024-01-02;2024-05-23
156;ARX-USD;Xv_pb_10N_30d;0;2;0,0;200;246,18607400525403;0,23093037002627015;2024-01-30;2024-02-02
157;ARX-USD;Xv_pb_20N_30d;3;7;0,42857142857142855;700;597,4534144151262;-0,14649512226410544;2024-03-14;2024-04-15
158;ARX-USD;Xv_pb_10N_15d;40;78;0,5128205128205128;7800;7116,75788497191;-0,0875951429523192;2024-01-18;2024-07-03
159;ARX-USD;lr_pb_10N_30d;11;32;0,34375;3200;3304,796377478748;0,03274886796210879;2024-01-03;2024-06-25
160;ASTR-USD;Xv_pb_10P_30d;8;31;0,25806451612903225;3100;3034,3968212828568;-0,021162315715207495;2024-01-01;2024-02-29
161;ASTR-USD;Xv_pb_10N_30d;1;1;1,0;100;66,41169904282891;-0,33588300957171086;2024-03-30;2024-03-30
162;ASTR-USD;Xv_pb_20N_30d;0;24;0,0;2400;2312,0568908821156;-0,03664296213245185;2024-01-02;2024-05-11
163;ASTR-USD;Xv_pb_10N_15d;36;112;0,32142857142857145;11200;10700,858907476937;-0,04456616897527348;2024-01-19;2024-07-10
164;ASTR-USD;lr_pb_10N_30d;13;20;0,65;2000;1999,941948036627;-2,902598168645909e-05;2024-01-01;2024-02-28
165;ATA-USD;Xv_pb_10P_30d;12;38;0,3157894736842105;3800;3778,071101505905;-0,0057707627616039306;2024-01-01;2024-05-23
166;ATA-USD;Xv_pb_20N_30d;12;36;0,3333333333333333;3600;3143,1380766150232;-0,1269060898291602;2024-03-14;2024-07-02
167;ATA-USD;Xv_pb_10N_15d;31;81;0,38271604938271603;8100;8153,95573933977;0,006661202387625918;2024-01-21;2024-07-10
168;ATA-USD;lr_pb_10N_30d;5;6;0,8333333333333334;600;530,9924258118524;-0,11501262364691267;2024-01-01;2024-02-19
169;ATOM-USD;Xv_pb_10P_30d;9;53;0,16981132075471697;5300;5062,984481606899;-0,04471990913077378;2024-01-01;2024-04-10
170;ATOM-USD;Xv_pb_10N_30d;43;75;0,5733333333333334;7500;6830,425820566972;-0,08927655725773705;2024-01-28;2024-07-10
171;ATOM-USD;Xv_pb_15N_30d;49;80;0,6125;8000;6794,765303599014;-0,1506543370501232;2024-01-01;2024-06-13
172;ATOM-USD;Xv_pb_20N_30d;12;125;0,096;12500;12162,836540359922;-0,02697307677120625;2024-01-01;2024-07-10
173;ATOM-USD;Xv_pb_10N_15d;23;108;0,21296296296296297;10800;10573,721865257203;-0,020951679142851592;2024-01-19;2024-07-10
174;ATOM-USD;lr_pb_10N_30d;2;7;0,2857142857142857;700;738,2806441582173;0,05468663451173906;2024-01-01;2024-02-28
175;AUCTION-USD;Xv_pb_10P_30d;17;63;0,2698412698412698;6300;5935,330506457533;-0,057884046594042324;2024-01-01;2024-06-11
176;AUCTION-USD;Xv_pb_15N_30d;55;92;0,5978260869565217;9200;7805,5078708351575;-0,15157523143096113;2024-01-01;2024-06-29
177;AUCTION-USD;Xv_pb_20N_30d;47;161;0,2919254658385093;16100;15746,878938598189;-0,021932985180236706;2024-01-01;2024-07-10
178;AUCTION-USD;Xv_pb_10N_15d;38;90;0,4222222222222222;9000;8484,586685220633;-0,05726814608659637;2024-01-04;2024-07-08
179;AUCTION-USD;lr_pb_10N_30d;13;37;0,35135135135135137;3700;3617,4126826388956;-0,02232089658408227;2024-01-01;2024-06-07
180;AUDIO-USD;Xv_pb_10P_30d;9;35;0,2571428571428571;3500;3367,7961498818913;-0,03777252860517391;2024-01-01;2024-05-23
181;AUDIO-USD;Xv_pb_20N_30d;8;32;0,25;3200;2999,3857829226654;-0,06269194283666707;2024-01-01;2024-05-11
182;AUDIO-USD;Xv_pb_10N_15d;29;98;0,29591836734693877;9800;9726,095891802164;-0,007541235530391402;2024-01-18;2024-07-10
183;AUDIO-USD;lr_pb_10N_30d;9;11;0,8181818181818182;1100;951,8782757596538;-0,1346561129457693;2024-01-02;2024-06-10
184;AURY-USD;Xv_pb_10P_30d;2;45;0,044444444444444446;4500;3567,8766555464153;-0,20713852098968547;2024-01-01;2024-05-23
185;AURY-USD;Xv_pb_10N_30d;9;13;0,6923076923076923;1300;1095,0502573785898;-0,15765364817031555;2024-02-10;2024-05-17
186;AURY-USD;Xv_pb_20N_30d;15;28;0,5357142857142857;2800;2382,2029513756825;-0,149213231651542;2024-01-01;2024-04-19
187;AURY-USD;Xv_pb_10N_15d;38;69;0,5507246376811594;6900;6280,263809030428;-0,08981683927095245;2024-01-21;2024-06-17
188;AURY-USD;lr_pb_10N_30d;14;25;0,56;2500;2176,013946095672;-0,12959442156173118;2024-01-29;2024-05-18
189;AVA-USD;Xv_pb_10P_30d;4;69;0,057971014492753624;6900;6143,786419184164;-0,10959617113272992;2024-01-01;2024-06-21
190;AVA-USD;Xv_pb_10N_30d;3;11;0,2727272727272727;1100;1121,9273782611435;0,01993398023740321;2024-01-03;2024-04-24
191;AVA-USD;Xv_pb_20N_30d;17;116;0,14655172413793102;11600;11216,903926137313;-0,03302552360885235;2024-01-01;2024-07-10
192;AVA-USD;Xv_pb_10N_15d;10;103;0,0970873786407767;10300;10684,712892543233;0,037350766266333345;2024-01-21;2024-07-10
193;AVA-USD;lr_pb_10N_30d;4;15;0,26666666666666666;1500;1829,274940816408;0,21951662721093862;2024-01-10;2024-03-17
194;AVAX-USD;Xv_pb_10P_30d;52;104;0,5;10400;10692,934499413353;0,028166778789745526;2024-01-01;2024-05-18
195;AVAX-USD;Xv_pb_15N_30d;55;82;0,6707317073170732;8200;7119,8259303558425;-0,1317285450785558;2024-01-01;2024-07-09
196;AVAX-USD;Xv_pb_20N_30d;32;138;0,2318840579710145;13800;13225,555758237277;-0,04162639433063212;2024-01-01;2024-07-10
197;AVAX-USD;Xv_pb_10N_15d;39;128;0,3046875;12800;12802,540493379734;0,00019847604529175556;2024-01-06;2024-07-10
198;AVAX-USD;lr_pb_10N_30d;0;9;0,0;900;1111,2838223176893;0,23475980257521037;2024-02-02;2024-02-28
199;AXS-USD;Xv_pb_10P_30d;25;59;0,423728813559322;5900;6033,674756685867;0,022656738421333332;2024-01-01;2024-04-12
200;AXS-USD;Xv_pb_10N_30d;12;33;0,36363636363636365;3300;3048,462783172602;-0,07622339903860545;2024-01-03;2024-07-10
201;AXS-USD;Xv_pb_15N_30d;51;80;0,6375;8000;6742,92057863235;-0,15713492767095624;2024-01-01;2024-06-08
